x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood
18669,6368.7,0,3034,3.9305,4214.5,96.932,56.856
8209.7,16379,0,3035,6.9043,2210.7,106.52,101.62
11230,16752,0,3035,5.2719,2935,94.866,64.298
12217,7342.2,0,3035,6.7489,2052.1,89.219,98.274
15799,16584,0,3035,6.0041,2451.9,95.213,44.113
18604,13701,0,3035,4.5,3486.9,94.298,65.818
18678,6376.5,0,3035,3.4883,4759.9,85.287,68.946
12210,7332.6,0,3036,4.513,3437.2,90.423,83.047
18604,13701,0,3036,4.4422,3549.6,94.565,43.486
18680,6370.1,0,3036,3.7478,4405.5,91.197,76.62
7523.2,13859,0,3037,5.3001,2973.4,107.57,95.562
8223.3,16396,0,3037,6.9744,2166.3,104.59,58.715
12209,7344,0,3037,4.5811,3361.1,89.852,69.23
18595,13712,0,3037,4.6836,3254.7,90.146,65.297
18672,6374.4,0,3037,3.8417,4327.2,95.756,65.662
18620,13699,0,3038,4.9268,3045,88.952,41.678
18686,6362.8,0,3038,3.7728,4392.8,92.824,61.59
15436,15932,0,3039,5.3294,2978.2,105.41,43.796
18608,13695,0,3039,3.9459,4068.7,88.377,60.418
18674,6369.1,0,3039,3.3853,4970.2,85.704,69.09
15431,15937,0,3040,6.3093,2337.8,97.932,27.258
18410,15193,0,3040,6.6495,2138.7,93.91,61.716
18598,13695,0,3040,4.0201,3991.2,90.345,61.053
18670,6379.5,0,3040,3.963,4030.8,87.374,68.803
18405,15191,0,3041,6.7376,2093.8,92.845,75.031
18604,13699,0,3041,3.9269,4104.4,89.268,80.811
18675,6370.8,0,3041,3.1517,5546,88.7,65.489
18603,13708,0,3042,4.1644,3846.5,93.294,58.663
18673,6368.6,0,3042,2.6612,6965.9,84.495,109.03
18606,13689,0,3043,3.9967,4069.2,93.137,59.152
18681,6361.5,0,3043,3.2872,5268.6,90.794,69.693
12336,5215.9,0,3044,4.9235,2987.5,81.679,46.255
17002,7867.9,0,3044,5.3147,2805.2,92.102,80.694
18605,13695,0,3044,4.302,3682.8,92.841,66.655
18675,6364.6,0,3044,3.2613,5260.9,87.081,80.428
12334,5204.1,0,3045,5.5467,2571.1,82.778,61.894
17003,7875.1,0,3045,4.634,3411,97.321,140.52
18602,13690,0,3045,3.7244,4400.8,88.521,66.569
18677,6363.7,0,3045,3.497,4877.6,93.319,80.794
16991,7866.3,0,3046,5.5571,2690.4,96.52,43.895
18591,13696,0,3046,4.1289,3832.5,89.182,76.43
18666,6369.7,0,3046,3.194,5436.4,88.143,74.443
18065,8245,0,3047,5.3667,2731.7,88.318,75.198
18672,6366.1,0,3047,3.1513,5576.6,90.229,74.714
18610,13696,0,3048,4.4405,3500.1,90.233,64.87
18673,6370.4,0,3048,4.134,3826,88.579,73.415
12231,5067.2,0,3049,6.4106,2281.7,100.18,92.252
18065,8246.8,0,3049,5.6315,2604.2,91.698,67.569
18669,6370.1,0,3049,3.5253,4812.3,92.609,58.1
5899.5,18375,0,3050,6.3272,2343.5,102.69,110.14
7730.4,11307,0,3050,6.7667,2075.3,89.621,73.784
18069,8236.5,0,3050,4.8914,3087.4,89.242,47.01
18678,6372.6,0,3050,4.078,4024.9,97.938,105.85
5893.9,18373,0,3051,6.3358,2301.7,97.208,97.788
7725.5,11305,0,3051,7.0622,1984.5,91.193,89.946
12245,5058.3,0,3051,6.5458,2236.2,101.15,77.525
18683,6371.6,0,3051,3.2551,5372.2,92.782,79.456
7717.6,11305,0,3052,6.3653,2250.3,90.727,52.868
17014,11750,0,3052,5.9834,2552,104.71,70.899
18673,6375.3,0,3052,3.278,5276.6,90.236,74.245
7726.5,11302,0,3053,6.8707,2038.5,89.035,53.818
17003,11764,0,3053,6.6372,2234.4,104.26,71.747
18679,6376.4,0,3053,2.9924,5940.7,87.445,54.118
7727.6,11310,0,3054,6.3907,2215.4,87.704,43.917
16997,11763,0,3054,5.8314,2571.4,99.281,84.01
18683,6378.7,0,3054,3.8749,4295.7,97.073,75.217
21025,17457,0,3054,6.4545,2261.9,97.007,49.508
7724.1,11306,0,3055,5.7347,2507,84.774,51.787
7726.4,11306,0,3055,5.8085,2475.1,85.928,54.292
18680,6375,0,3055,5.1021,2998.9,97.213,48.42
21031,17448,0,3055,3.8579,4229,88.384,63.968
18674,6371.4,0,3056,3.5406,4734.4,89.59,67.253
21030,17443,0,3056,6.6147,2253.3,103.21,56.556
13401,14973,0,3057,5.5452,2755.6,101.61,99.937
18675,6366.9,0,3057,3.2126,5412.8,89.379,64.896
13392,14982,0,3058,5.7569,2611.3,99.987,51.364
18676,6366.5,0,3058,3.2231,5416.3,90.976,67.492
16421,5248.9,0,3059,6.7495,2125.1,97.554,76.864
17044,16642,0,3059,5.5821,2759.8,103.5,44.073
18678,6377.7,0,3059,3.5918,4710.9,94.013,86.028
21152,18478,0,3059,5.7156,2554,92.055,77.777
17053,16631,0,3060,5.4348,2801.7,98.478,46.013
18681,6374.5,0,3060,3.7608,4328.5,87.532,64.8
17050,16644,0,3061,5.4202,2856.8,102.95,75.267
18685,6381.6,0,3061,3.7465,4409,91.329,76.846
10548,4857.8,0,3062,4.1521,3692.1,80.766,98.628
17048,16626,0,3062,5.487,2793.7,100.93,38.201
18684,6376.4,0,3062,3.1576,5469.5,85.372,67.467
9225.6,7252,0,3063,6.4381,2312.5,93.697,61.921
16713,20958,0,3063,4.9826,3131.8,99.363,62.106
18677,6365.6,0,3063,3.3139,5191.4,89.793,60.139
7498.9,10756,0,3064,6.5468,2117.2,85.375,73.667
9225,7266.8,0,3064,6.0106,2547.4,92.456,40.199
16700,20972,0,3064,4.7834,3307.2,99.246,67.157
18683,6390.6,0,3064,3.9298,4175.6,94.158,35.582
7507.5,10756,0,3065,6.2561,2192.9,79.944,62.336
10626,19866,0,3065,5.5758,2774,103.48,100.95
14934,7795,0,3065,7.5145,1971.4,113.23,72.334
16692,20964,0,3065,5.184,3017.1,101.28,41.045
18686,6370.4,0,3065,3.7304,4460.8,92.974,72.621
10613,19862,0,3066,5.143,3056.4,104.07,106.09
14929,7822.1,0,3066,7.7566,1935,117.56,88.628
18683,6369.4,0,3066,3.8043,4338.2,92.583,48.42
9224.5,7245.6,0,3067,6.3616,2328.1,89.995,55.418
10619,19849,0,3067,5.1585,3004.9,99.803,90.512
11631,7882.6,0,3067,5.3363,2823.4,95.792,86.459
18675,6370.2,0,3067,3.8834,4227.2,93.108,49.667
9213.8,7249,0,3068,6.54,2253.6,91.634,49.333
10621,19851,0,3068,5.8416,2633.4,106.84,65.806
11620,7883.1,0,3068,6.7615,2162.4,101.75,35.945
18685,6368.8,0,3068,3.794,4328.7,90.864,68.161
9233.3,7247.1,0,3069,6.3675,2294.3,88.015,86.811
18677,6366.5,0,3069,4.759,3219.7,92.024,48.776
16996,13564,0,3070,3.48,4998.8,90.405,118.72
18679,6371.9,0,3070,3.8642,4380.1,101.9,57.797
20700,12822,0,3070,6.6065,2237,103.1,59.702
9224.6,7256.7,0,3071,6.5306,2225.7,86.081,111.45
10516,19961,0,3071,6.1149,2472.8,106.12,68.777
16989,13557,0,3071,5.0215,3076.2,92.575,51.726
18676,6364.8,0,3071,3.2382,5384.9,91.149,70.921
5188.3,17798,0,3072,6.7438,1975.8,79.841,57.799
9213.2,7260.7,0,3072,6.5376,2238.3,88.75,49.197
9213.3,7261.6,0,3072,6.3398,2325.3,85.577,72.413
10524,19968,0,3072,5.8129,2634.7,106.01,81.115
10679,6380.5,0,3072,5.2528,2739.2,83.983,78.433
16986,13565,0,3072,3.5779,4863.8,94.412,69.288
18677,6375.7,0,3072,4.0365,4029.3,94.279,61.883
5191.9,17794,0,3073,6.2612,2187.7,81.867,61.615
10524,19967,0,3073,5.279,2995.9,108.26,68.316
17000,13576,0,3073,4.1785,3961,94.641,115.61
18678,6370.2,0,3073,3.0892,5625.7,84.522,57.629
5190.2,17785,0,3074,5.9673,2302.1,77.544,58.063
10529,19972,0,3074,5.9645,2513.7,101.56,61.629
17004,13577,0,3074,5.278,2955.8,97.874,71.063
18685,6377.2,0,3074,3.2881,5293.6,92.571,75.83
8292.6,16416,0,3075,5.6557,3109.9,136.67,125.09
10524,19963,0,3075,5.6824,2798.3,115.5,61.449
18684,6368.3,0,3075,3.1636,5464.1,85.787,70.562
6234.2,19897,0,3076,3.3287,5179.7,89.285,121.23
14169,17373,0,3076,6.6156,2198,97.252,51.471
18689,6375.9,0,3076,3.6675,4548.6,91.94,59.565
6226,19895,0,3077,4.2059,3798.3,91.14,127.17
8297.3,16421,0,3077,6.6227,2612.9,148.07,160.32
8407.7,10076,0,3077,5.8311,2482.6,89.855,73.119
17835,14746,0,3077,5.0696,2961.4,90.373,71.672
18681,6378.3,0,3077,3.5505,4755.9,92.126,87.423
6242.5,19884,0,3078,5.1308,2854.6,85.596,79.307
8276.9,16426,0,3078,6.5641,2556.5,133.73,126.76
8422.6,10077,0,3078,5.8675,2577.6,102.03,92.304
17833,14745,0,3078,3.7956,4377.6,92.721,72.116
18685,6379.8,0,3078,3.2848,5253,89.786,63.582
6240,19903,0,3079,5.1137,2869.5,85.21,70.341
8334.8,16427,0,3079,7.2969,2422.4,163.75,174.83
8423.6,10086,0,3079,5.9699,2486.5,97.691,76.45
17827,14752,0,3079,5.1114,2908.3,88.767,64.364
18691,6384.1,0,3079,3.3669,5020.2,86.418,60.137
6238.3,19898,0,3080,5.9003,2430.4,89.416,58.269
8281.4,16411,0,3080,5.7945,2946.1,128.76,126.52
8408,10087,0,3080,6.1497,2388.8,96.664,86.361
13715,19834,0,3080,3.5641,4644.6,85.051,95.403
14961,5786.7,0,3080,7.4523,2098.6,125.81,83.212
17826,14743,0,3080,5.6861,2644.8,99.068,65.71
18453,9007.5,0,3080,3.9111,4274.2,98.354,89.349
18686,6380.1,0,3080,3.3585,5026.1,85.816,59.82
6226.2,19896,0,3081,5.7132,2512.9,87.163,51.033
7583.5,12212,0,3081,5.5786,2516.8,82.019,47.23
8286.8,16420,0,3081,6.2521,2704.2,131.58,146.4
8404,10078,0,3081,5.5642,2596.4,86.135,86.566
14981,5794.6,0,3081,6.5648,2500.1,135.14,96.481
18446,9004.6,0,3081,3.9642,4214.6,99.576,76.08
18688,6375.2,0,3081,3.1513,5560,89.433,85.742
8275.3,16426,0,3082,5.6285,2997.7,124.22,229.41
8398.7,10082,0,3082,5.4705,2670.4,87.493,75.014
18413,9017.8,0,3082,3.9078,4262.8,94.371,104.43
18681,6373.2,0,3082,4.0527,3978.9,92.174,40.24
8288.8,16406,0,3083,6.2432,2718.7,131.42,197.83
8400.3,10081,0,3083,6.4179,2178.6,86.911,45.475
18413,9004.5,0,3083,3.8905,4307.1,96.793,124.97
18676,6370,0,3083,3.4164,4928.6,86.972,78.91
6224.2,19896,0,3084,5.5331,2586.3,84.142,72.113
8286,16412,0,3084,6.0546,2863.3,137.29,239.21
8399.2,10086,0,3084,5.9173,2393.6,84.896,83.538
18444,8984.7,0,3084,3.8377,4330.1,95.431,88.988
18677,6378.9,0,3084,3.496,4825,90.116,103.36
6228.8,19894,0,3085,5.088,2934.1,89.024,80.749
8277.4,16407,0,3085,5.7494,3042.6,136.71,232.95
8395.8,10068,0,3085,5.6962,2540.3,88.194,80.055
18451,8985.4,0,3085,3.9038,4253.2,97.086,99.396
18679,6373,0,3085,3.9045,4115.5,87.602,69.288
6237.1,19889,0,3086,5.1648,2861,88.006,81.132
8418.3,10076,0,3086,5.6975,2547.6,89.124,85.399
18449,8980.1,0,3086,3.9179,4193.6,94.407,116.2
18677,6365.1,0,3086,3.1931,5438.9,88.24,79.571
8408,10078,0,3087,5.9031,2456.7,91.035,98.138
11976,9905.5,0,3087,5.7373,2656.9,101.36,77.204
18675,6370.5,0,3087,3.4487,4889.3,88.431,54.12
14721,3683.5,0,3088,6.5617,2272.1,104.01,64.31
15159,11236,0,3088,5.6665,2542.4,87.903,61.199
18680,6369.3,0,3088,3.2191,5432.3,91.41,72.504
15153,11227,0,3089,5.1918,2808.2,85.089,45.036
18682,6366.9,0,3089,3.3349,5065.3,85.151,57.375
15160,11227,0,3090,5.3328,2724.4,85.838,51
18683,6367.8,0,3090,2.7657,6565.1,83.446,110.98
7487.6,11870,0,3091,6.5746,2134.3,90.577,82.753
15151,11237,0,3091,5.4948,2610,85.036,45.16
18678,6366.1,0,3091,2.6958,6796.5,82.662,109.59
7460.3,11859,0,3092,6.6331,2093.2,88.778,53.711
10145,8706.5,0,3092,5.679,2534.9,84.834,73.899
15146,11235,0,3092,5.3788,2688.7,85.794,57.174
10148,8702.8,0,3093,5.2833,2825.9,88.878,70.933
15161,11245,0,3093,5.9558,2353.1,84.29,56.115
10150,8709.6,0,3094,5.1168,2920.3,87.066,80.79
7471.7,11880,0,3095,6.5636,2100.5,86.652,45.126
9191.2,4650.3,0,3095,4.3134,3786.1,102.04,73.581
10139,8696,0,3095,6.309,2215.4,83.865,84.412
12236,10774,0,3095,4.7579,3193.3,87.865,61.549
15078,11261,0,3095,5.5631,2803.4,107.83,154.24
7484.8,11881,0,3096,6.7192,2016.5,83.665,53.775
9197.9,4649.7,0,3096,4.1973,3906.4,100.53,99.505
10163,8706,0,3096,5.2582,2887.5,92.98,55.093
15152,11244,0,3096,6.1435,2309.5,89.499,52.296
9192.9,4649.4,0,3097,3.8516,4310.6,95.886,64.049
10153,8714,0,3097,4.9889,3049.1,89.981,110.91
10457,13168,0,3097,7.2272,2021,106.28,40.437
15162,11236,0,3097,5.251,2749.7,83.175,61.634
9198.6,4645.5,0,3098,4.0418,4093.1,99.539,101.37
10154,8691.3,0,3098,5.4501,2798,96.116,78.711
15158,11235,0,3098,6.1587,2260.9,84.964,46.355
9190.1,4639.4,0,3099,4.6585,3331.9,94.085,73.388
10150,8690,0,3099,5.2833,2826.1,88.187,69.503
15153,11240,0,3099,5.8233,2439.8,86.465,72.254
9193,4647.7,0,3100,4.795,3218.7,94.906,92.274
10154,8684.7,0,3100,4.9781,3030.3,86.015,86.904
11107,6212.8,0,3100,7.4419,1963.6,108.5,107.4
15153,11235,0,3100,5.5969,2576.8,87.598,70.516
9201.5,4647.6,0,3101,6.6853,2066.3,88.806,60.741
10164,8686.4,0,3101,5.0923,2911.1,83.26,70.467
11106,6222.3,0,3101,7.3051,2007.3,108.83,72.859
15164,11231,0,3101,5.4014,2700.2,87.552,62.98
9199.6,4645,0,3102,6.7944,2025.3,88.812,63.664
10176,8696.4,0,3102,5.1011,2941.9,86.849,90.044
11110,6220.8,0,3102,6.4451,2289.7,103.15,76.065
15172,11238,0,3102,5.7831,2490.4,88.584,70.697
9208.9,4653.2,0,3103,6.8264,2031,90.677,72.255
11116,6207.7,0,3103,6.7726,2212.4,109.83,82.212
15161,11234,0,3103,5.3766,2698.8,86.077,58.627
11102,6232.8,0,3104,7.1795,2055.6,109.95,59.472
15160,11242,0,3104,5.9624,2399.1,89.373,56.809
10411,8677.3,0,3105,4.903,3143.7,87.541,81.08
11110,6226,0,3105,7.1708,2026.5,105.5,87.802
15155,11234,0,3105,5.6407,2517.9,84.301,33.452
10407,8691.1,0,3106,5.0583,3014.1,88.077,59.858
11119,6239.7,0,3106,7.3543,1950.4,103.86,74.302
15167,11244,0,3106,5.7348,2524.1,89.491,64.57
7066.7,9415.6,0,3107,3.4008,4999.8,87.508,70.638
10410,8692,0,3107,4.8883,3119,85.296,53.194
11115,6237,0,3107,7.0118,2032.7,99.478,65.9
15163,11240,0,3107,5.5203,2621.2,87.06,56.722
7053.6,9400.4,0,3108,3.2046,5442.2,89.185,51.135
11122,6239.6,0,3108,6.5961,2187.8,99.285,64.847
7061.7,9417.8,0,3109,3.1658,5641.8,94.352,71.076
11109,6246.6,0,3109,7.269,1944.2,99.409,93.605
7059.6,9411.3,0,3110,3.3914,5184.8,98.147,71.604
9139.2,14811,0,3110,6.2304,2287.5,91.612,62.124
11120,6235.6,0,3110,7.5763,1858,100.44,96.61
7058.1,9409.9,0,3111,3.2647,5333.8,90.616,84.677
11100,6239.3,0,3111,7.3149,1944.8,101.17,63.091
17510,7506.1,0,3111,4.7928,3349.5,99.849,49.36
7050.7,9395.9,0,3112,6.2006,2246.6,85.97,68.419
11109,6228.7,0,3112,6.9749,2047.4,99.382,101.47
17669,7529.6,0,3112,5.1406,3151.1,101.16,98.611
7050.9,9407,0,3113,3.1599,5678.5,96.571,78.568
17945,7405,0,3113,5.4987,2957.7,109.57,103.86
4014.7,20918,0,3114,5.6169,2599.6,89.349,108.54
7048.2,9409.5,0,3114,2.8229,6573.4,92.573,145.33
11110,6192.7,0,3114,6.3083,2408.9,110.22,82.833
7060.6,9398.3,0,3115,3.0872,5854.7,95.285,78.818
11117,6209.1,0,3115,7.0593,2043.6,101.95,60.136
13736,19827,0,3115,5.6269,2533.8,84.525,81.616
17569,7964.8,0,3115,5.5264,2870.1,110.77,108.79
18886,15187,0,3115,6.8829,2066.9,96.636,70.847
7062.5,9398.7,0,3116,3.0449,6005.1,97.118,74.269
13725,19830,0,3116,3.2181,5289,81.348,74.915
18883,15199,0,3116,7.0959,2043.7,101.37,62.754
7061.8,9410.4,0,3117,3.1088,5705.4,89.989,91.22
15940,14740,0,3117,3.9844,4120.4,92.731,129.36
20008,15114,0,3117,5.9897,2470.7,97.985,57.656
7061,9413.1,0,3118,3.0418,5885.2,90.11,99.102
12333,20192,0,3118,5.7984,2483,88.709,47.984
18001,7934,0,3118,7.5548,1978.2,113.9,49.336
7059,9408.1,0,3119,3.0596,5881.7,92.78,72.196
12344,20193,0,3119,3.4898,4873.4,90.397,89.899
13174,15453,0,3119,4.6038,3440.9,98.787,79.534
12337,20198,0,3120,4.7855,3148.3,86.471,64.46
8708,14340,0,3121,5.9109,2460.7,92.371,68.807
12339,20203,0,3121,4.8493,3108,87.509,70.438
8995.8,11682,0,3122,5.1397,3011.5,98.889,67.167
12337,20192,0,3122,4.4344,3477.1,86.329,66.814
9017.5,11689,0,3123,6.1628,2377.5,95.834,60.552
12334,20196,0,3123,4.9081,3049.9,86.836,65.104
20815,22124,0,3123,12.414,3466.7,97.997,108.06
8771.4,14427,0,3124,6.4945,2179.9,91.969,108.21
13298,5570.5,0,3127,6.6445,2097.1,87.931,53.626
13300,5575.9,0,3128,6.2699,2227.7,86.262,65.913
14665,5234.4,0,3128,7.5437,2073.6,127.17,95.364
14684,5211.4,0,3129,7.5024,2029,119.14,4.3432
13313,5586.4,0,3130,6.4221,2168.5,86.988,46.586
15789,12320,0,3131,5.0833,3012.2,95.811,76.677
6282.2,10331,0,3132,5.0101,2820.3,75.59,55.137
10815,10281,0,3132,4.7085,3269.3,90.783,67.379
13293,5571.7,0,3132,6.1677,2260.9,84.831,47.706
15791,12304,0,3132,5.7187,2579.2,94.433,85.645
6291.3,10329,0,3133,5.221,2721.3,79.411,92.644
10815,10290,0,3133,5.3333,2893,100.82,84.29
13292,5577.6,0,3133,6.5307,2129.6,87.726,58.192
6287.1,10330,0,3134,5.0409,2862,80.715,66.504
7584.7,12229,0,3134,6.0777,2220.6,78.124,68.836
10824,10291,0,3134,6.7676,2100,94.176,77.923
13298,5593.6,0,3134,6.1352,2261.6,83.812,62.934
16341,10300,0,3134,6.8162,2185.7,96.752,50.856
19165,20415,0,3134,5.2223,2928.3,97.949,94.807
6287.5,10330,0,3135,5.2234,2697.6,77.703,65.51
7592.8,12221,0,3135,5.9561,2315.5,81.708,48.793
6279.7,10330,0,3136,5.0964,2771.5,76.7,82.93
7568.7,12219,0,3136,6.1469,2219.8,81.524,47.265
6295.2,10342,0,3137,5.1044,2754.2,75.742,67.296
15197,14204,0,3137,5.6576,2617.6,91.406,73.17
7568.9,12226,0,3138,5.4545,2554.8,78.83,57.698
15195,14212,0,3138,6.2649,2315.9,93.06,59.349
17943,12021,0,3138,5.3745,2890.9,105.43,55.297
7570.9,12230,0,3139,5.8214,2376.8,81.256,37.139
8163.2,14447,0,3139,5.9296,2397.4,84.881,93.335
16573,20596,0,3139,6.0837,2663,123.95,48.331
17929,11993,0,3139,6.0474,2511.7,107.93,62.98
8160.1,14444,0,3140,5.5964,2538.4,83.376,64.739
16579,20572,0,3140,6.4671,2515.8,128.95,96.701
17487,5314.6,0,3140,5.6704,2498.4,83.818,72.282
17915,11938,0,3140,6.4057,2407,109.42,157.07
8159.9,14433,0,3141,5.4562,2667.1,87.165,51.486
16569,20578,0,3141,5.8919,2856.6,134.6,70.897
17340,10584,0,3141,6.6382,2255.3,107.88,108.56
17486,5305.9,0,3141,4.7023,3148.7,81.477,60.525
14668,10929,0,3142,6.4071,2191.3,90.368,49.478
17476,5301.3,0,3142,4.4859,3341,80.798,91.401
14674,10927,0,3143,5.2641,2801.2,89.997,75.941
14673,10938,0,3144,5.7566,2519.6,91.642,71.44
14668,10937,0,3145,5.891,2419.1,88.651,68.624
17478,5307.6,0,3145,3.8142,4228.8,85.432,58.74
17480,5305.3,0,3146,3.5605,4539.4,79.17,74.022
17476,5317,0,3147,4.1595,3799.4,87.729,58.608
17473,5301.1,0,3148,3.8912,4119.9,85.755,73.194
17483,5310.8,0,3149,3.6241,4464.3,81.146,91.766
17483,5302,0,3150,3.7384,4328.7,84.525,70.116
18799,20687,0,3150,5.2348,2918.7,94.568,53.686
17485,5318.5,0,3151,3.6816,4414.7,83.73,72.776
18807,20678,0,3151,4.7244,3291.4,91.795,73.043
7484.1,11848,0,3152,4.0643,3908.1,86.658,67.216
18813,20658,0,3152,5.7239,2695.7,105.11,143.7
7484.1,11848,0,3153,4.2219,3723.3,87.302,50.181
18828,20664,0,3153,4.9187,3312.5,108.91,112.7
7480.8,11841,0,3154,4.3217,3618.5,87.804,95.891
7480.7,11838,0,3155,4.3755,3557.6,87.482,57.186
7479.1,11859,0,3156,4.1286,3803.3,85.546,59.831
13710,19837,0,3156,6.3718,2181.3,86.322,59.174
19036,16706,0,3156,5.5544,2872.6,114.36,67.433
4226.2,17398,0,3157,7.0302,1954.6,89.009,46.064
13721,19836,0,3157,3.4584,4770.1,81.038,101.79
19098,16753,0,3157,6.3417,2448.1,116.82,90.463
4241.1,17396,0,3158,6.4432,2150.7,85.841,70.595
5781.3,14294,0,3158,6.2458,2277.1,86.586,73.231
13726,19834,0,3158,3.4327,4837.8,81.935,82.876
19046,16724,0,3158,7.3899,2104,125.96,95.936
5577.7,17004,0,3159,4.3932,3589.2,90.462,57.011
5781.4,14302,0,3159,6.2631,2276.8,87.881,55.125
13730,19837,0,3159,3.5048,4811.2,88.754,101.69
19057,16580,0,3159,6.5113,2391.8,116.47,82.758
4232.5,17396,0,3160,6.5556,2066,81.775,72.082
5602.9,17017,0,3160,5.3961,2717.7,87.444,77.297
13335,4062.5,0,3160,6.0082,2860,143.55,109.18
13729,19841,0,3160,3.6519,4583.9,91.267,98.087
4239.5,17402,0,3161,6.2096,2268.8,87.688,70.012
5586.3,17006,0,3161,6.0221,2353.2,86.616,56.603
13342,4073.5,0,3161,5.5235,3304.7,161.42,91.085
13348,4070.9,0,3162,6.61,2480.8,134.93,71.732
11013,18231,0,3163,4.6125,3650.4,114.94,91.049
13344,10211,0,3163,6.0383,2382.8,89.755,45.354
13371,4046,0,3163,6.1157,2838.9,150.06,76.759
5372.5,20340,0,3164,5.7462,2447,83.052,77.525
10996,18221,0,3164,4.0028,4550.5,125.99,44.061
13350,10207,0,3164,5.5993,2644.7,91.448,64.456
13352,4068.7,0,3164,7.6457,1974.4,117.48,58.316
11001,18222,0,3165,4.0733,4334.8,117.25,61.741
13339,10215,0,3165,5.6259,2598.4,89.63,64.254
11002,18211,0,3166,3.9041,4590.2,117,86.463
11240,16774,0,3166,4.6908,3412.2,94.323,49.403
4222.9,17386,0,3167,5.5094,2530.2,78.188,70.722
11236,16770,0,3167,5.2834,2947.3,96.269,91.55
13334,4070.2,0,3167,7.3677,2238.3,141.36,64.981
13362,10221,0,3169,5.8543,2462.6,89.997,61.036
14348,20890,0,3169,6.1245,2530.4,110.52,80.367
13344,10233,0,3170,6.2148,2304,91.071,85.756
14338,20901,0,3170,6.214,2526.8,114.55,74.602
18322,7982.8,0,3170,5.0949,3074.5,98.671,65.193
13352,10227,0,3171,6.1206,2362.8,93.487,75.458
14340,20888,0,3171,6.0519,2623.7,112.91,97.452
4246.4,17396,0,3172,6.0651,2220.8,75.788,83.843
14344,20898,0,3172,6.3359,2484.8,112.45,60.895
14343,20896,0,3173,7.153,2068.7,106.55,79.87
18879,9142.2,0,3173,6.0426,2312.1,83.323,56.952
13737,19840,0,3177,6.0604,2348.3,89.191,61.762
13724,19802,0,3178,4.5058,3539.8,97.564,64.25
14006,19780,0,3179,4.8721,3218.9,100.42,79.491
14049,19602,0,3180,6.5539,2291.9,108.71,85.748
5592.1,14397,0,3182,6.3193,2234.2,89.016,73.819
12594,11926,0,3183,3.1268,5807.7,93.972,105.55
14152,12400,0,3183,4.6752,3291.2,92.154,47.636
15759,15310,0,3183,6.3578,2233.3,92.885,52.705
12584,11919,0,3184,3.439,5043.6,93.05,76.709
14155,12392,0,3184,4.4859,3483.2,92.624,51.936
15762,15297,0,3184,4.4573,3494.2,91.022,61.857
8914.1,11688,0,3185,6.1193,2284.1,82.771,51.164
12580,11920,0,3185,4.7213,3219.2,86.88,68.411
15763,15303,0,3185,4.5198,3583.7,103.71,95.447
12568,11930,0,3186,5.8712,2395.8,83.482,72.069
15148,11236,0,3187,4.9953,2980.8,87.747,61.952
5590.8,14390,0,3188,6.4117,2159.2,85.349,41.828
15163,11236,0,3188,5.5435,2644.2,90.627,79.348
13023,2971.5,0,3191,4.8463,3207.7,95.32,81.832
13023,2961.1,0,3192,4.3663,3640.7,91.735,91.354
14053,11467,0,3192,4.9743,2983.1,86.799,111.69
5078.4,18345,0,3193,6.07,2322,87.981,122.12
10012,9682,0,3193,6.3243,2195.1,84.428,62.04
14044,11475,0,3193,5.1532,2911.8,92.144,70.989
5049.5,18371,0,3194,5.4119,2572.5,77.905,87.605
7517.4,10740,0,3194,6.2674,2193.3,79.196,54.202
14051,11467,0,3194,4.7333,3291.3,95.891,76.094
5058.1,18357,0,3195,5.2343,2670.5,76.717,82.897
8262.1,6693.9,0,3195,5.1634,2822.7,80.702,55.944
14047,11461,0,3195,4.3558,3620.2,92.418,76.015
14045,11469,0,3196,3.3268,5344.1,100.54,133.36
14053,11456,0,3197,4.4515,3514,92.083,73.827
6850,7535.1,0,3198,5.5466,2589.8,83.222,68.013
14052,11477,0,3198,6.4291,2227.4,94.594,65.577
6852.6,7540.9,0,3199,4.7096,3267,88.65,99.345
14038,11473,0,3199,4.5781,3412.5,93.82,85.753
6850.5,7541,0,3200,4.2449,3594.9,77.939,95.724
14040,11473,0,3200,3.169,5767.9,103.58,103.03
18787,19418,0,3200,3.6413,4650,95.476,53.062
19755,9920.2,0,3200,5.2244,2837.4,90.372,71.038
6852,7541.2,0,3201,4.3907,3423,76.922,108.03
14044,11480,0,3201,3.7327,4571.4,100.04,86.225
18777,19410,0,3201,3.677,4559,92.993,80.562
19757,9912.4,0,3201,3.3743,5065.5,89.879,81.445
6847.6,7535.6,0,3202,4.4431,3385.9,78.23,73.571
16430,20927,0,3202,6.0972,2626.2,123.63,68.231
18779,19419,0,3202,3.6909,4504.9,91.422,66.312
19765,9930.9,0,3202,4.017,3970.8,88.313,86.438
6852.9,7537.6,0,3203,4.6728,3119.5,74.391,73.463
10334,6475.5,0,3203,6.6293,2128.5,92.217,118.4
13702,19824,0,3203,3.9379,4000.1,80.751,81.018
14043,11470,0,3203,3.6061,4682.4,93.566,64.591
16413,20917,0,3203,7.385,2005,111.67,74.969
18781,19413,0,3203,4.1083,3896.2,90.943,67.267
6859.8,7533.1,0,3204,4.6301,3187.5,76.093,81.504
10333,6492.2,0,3204,5.295,2798.7,89.523,65.952
