,x [nm],y [nm],z [nm],frame,uncertainty [nm],intensity [photon],offset [photon],loglikelihood,sigma [nm],dx [nm],dy [nm]
3962,24480.41445924823,9395.94613908918,0,6733,3.6409,4624.1,131.05,155.49,140.57,91.58554075177017,3.9538609108203673
3963,17058.900515008918,24018.343506404213,0,6793,4.3376,3503.4,121.19,115.75,137.82,92.09948499108214,3.656493595786742
3964,17057.89197248583,24015.348357110124,0,6794,3.1118,5332.3,124.04,186.39,135.68,92.1080275141685,3.651642889877621
3965,17071.87488918207,24032.358047754067,0,6796,5.5917,2538.4,114.28,85.211,139.69,92.12511081793127,3.641952245932771
3966,17049.866348384225,24012.362887679432,0,6797,4.5554,3160.5,116.55,107.71,135.72,92.1336516157753,3.6371123205681215
3967,17056.857808144283,24016.367723998614,0,6798,2.9948,5032.7,141.52,348.01,123.11,92.1421918557171,3.6322760013845254
3968,17063.849268453658,24021.372556705275,0,6799,2.738,5769.5,140.04,373.16,124.49,92.15073154634229,3.6274432947229798
3969,17050.832190686015,24006.382211255706,0,6801,4.6902,2806.0,121.23,119.03,127.65,92.16780931398534,3.617788744293648
3970,17055.823652591833,24012.387033086805,0,6802,2.6687,6006.8,142.67,426.59,124.4,92.1763474081672,3.612966913195123
3971,17062.815115012618,24025.391851280045,0,6803,3.0485,5239.2,139.81,326.48,128.57,92.18488498738225,3.608148719955352
3972,17074.806577939788,24024.396665829092,0,6804,3.9692,3709.3,130.04,161.27,130.84,92.19342206021247,3.603334170908056
3973,29382.7297656549,17763.43983173663,0,6813,5.4619,2175.1,118.7,127.05,123.74,92.27023434509829,3.5601682633696328
3974,29392.721233173663,17767.444609495342,0,6814,4.9943,2366.7,125.76,172.18,119.99,92.27876682633723,3.555390504658135
3975,29394.712701104367,17769.44938354018,0,6815,5.2948,2405.4,120.65,143.56,128.33,92.28729889563328,3.55061645981732
3976,29397.70416943841,17766.45415386481,0,6816,5.4564,2558.8,114.17,107.62,138.55,92.29583056159026,3.545846135188185
3977,29391.661516858283,17760.477949463108,0,6821,4.6032,2774.2,125.93,175.9,124.32,92.338483141717,3.5220505368906743
3978,29401.65298743208,17769.482697333457,0,6822,4.9066,2876.2,120.1,144.53,135.52,92.34701256791959,3.51730266654522
3979,29402.644458349125,17762.48744143925,0,6823,4.0561,3545.6,121.21,156.2,132.18,92.35554165087524,3.512558560749312
3980,29402.644458349125,17761.48744143925,0,6823,4.1386,3364.5,126.48,165.44,128.78,92.35554165087524,3.512558560749312
3981,29398.635929600812,17770.492181774156,0,6824,5.0382,2320.8,124.82,171.03,119.55,92.36407039918777,3.5078182258439483
3982,29386.618873073814,17765.501651105973,0,6826,5.9677,1825.5,119.6,157.61,118.32,92.38112692618597,3.4983488940288225
3983,29390.610345277953,17760.506380090213,0,6827,4.539,2657.4,135.11,208.26,117.66,92.38965472204654,3.493619909788322
3984,29397.601817782393,17761.511105278223,0,6828,4.7386,2520.3,132.79,205.49,118.22,92.39818221760652,3.4888947217768873
3985,29386.584763657844,17759.520544240237,0,6830,4.9422,2583.8,128.86,196.59,125.1,92.41523634215628,3.4794557597651874
3986,29403.567710631483,17770.529967941322,0,6832,5.9976,2061.2,120.95,124.38,128.19,92.43228936851665,3.4700320586762246
3987,29375.533607598554,17748.548769358036,0,6836,6.1764,1934.0,117.04,100.14,126.87,92.46639240144577,3.4512306419637753
3988,29389.525082419357,17763.553460094954,0,6837,6.0086,1933.0,120.69,158.53,123.17,92.4749175806428,3.4465399050441192
3989,29401.516557454594,17768.558146972304,0,6838,4.2381,3117.9,129.63,213.81,124.46,92.48344254540643,3.4418530276980164
3990,29384.508032695692,17760.56282998374,0,6839,5.8301,1835.3,124.3,177.16,115.43,92.49196730430776,3.437170016257369
3991,38990.508032695696,8664.962829983742,0,6839,7.5343,1551.2,117.77,164.62,125.66,92.49196730430776,3.437170016257369
3992,29380.499508134053,17764.56750912294,0,6840,4.7077,2959.9,122.1,150.15,132.13,92.50049186594697,3.4324908770613547
3993,29400.49098376109,17773.572184383556,0,6841,6.8214,1688.5,118.72,89.45,125.19,92.50901623890968,3.427815616441876
3994,38986.49098376109,8697.572184383558,0,6841,6.3728,1905.3,125.53,142.88,122.98,92.50901623890968,3.427815616441876
3995,29400.47393554687,17770.58152324373,0,6843,4.3596,3267.5,128.89,146.97,131.42,92.52606445312995,3.4184767562710476
3996,38996.47393554687,8705.28152324373,0,6843,5.2595,2800.9,128.1,108.74,135.15,92.52606445312995,3.4184767562710476
3997,29390.465411688438,17757.58618683061,0,6844,5.1019,2402.6,128.86,173.33,122.47,92.5345883115624,3.413813169388959
3998,29389.456887984335,17769.590846513573,0,6845,6.4079999999999995,1873.1,123.86,114.56,126.15,92.54311201566452,3.4091534864255664
3999,29395.448364425978,17762.59550228629,0,6846,6.9487,1500.8,121.36,127.67,116.89,92.55163557402193,3.4044977137109527
4000,29389.43984100478,17764.60015414242,0,6847,5.6752,2007.1,126.42,192.82,119.27,92.56015899522026,3.399845857582477
4001,39000.431317712166,8709.104802075626,0,6848,4.3437,3962.1,125.72,110.27,145.79,92.56868228783424,3.3951979243738606
4002,38982.422794539525,8715.10944607958,0,6849,5.2170000000000005,2819.6,122.51,104.75,136.36,92.5772054604713,3.3905539204206434
4003,24488.414271478294,9398.014086147943,0,6850,2.5064,7934.4,148.72,308.35,139.64,92.58572852170619,3.3859138520565466
4004,24487.414271478294,9397.914086147943,0,6850,2.4755,8003.9,145.7,318.79,139.79,92.58572852170619,3.3859138520565466
4005,29391.414271478294,17765.614086147943,0,6850,5.3663,2165.7,127.34,155.14,119.64,92.58572852170619,3.3859138520565466
4006,38971.414271478294,8689.514086147943,0,6850,6.468999999999999,1916.2,125.93,155.24,125.29,92.58572852170619,3.3859138520565466
4007,29382.405748519875,17763.618722274383,0,6851,6.5208,1778.2,124.25,104.23,123.49,92.59425148012451,3.3812777256152913
4008,29389.397225655684,17757.623354452568,0,6852,5.0616,2849.5,116.95,137.97,138.94,92.60277434431555,3.3766455474324175
4009,29394.38870287713,17747.627982676153,0,6853,6.186,1812.8,119.92,155.67,121.09,92.61129712286856,3.3720173238452844
4010,29386.380180175638,17763.632606938816,0,6854,5.3024,2252.2,123.0,177.42,122.54,92.61981982436191,3.367393061185794
4011,29389.36313496946,17767.64184355601,0,6856,5.5001,2321.3,120.69,152.19,129.26,92.63686503054123,3.358156443990083
4012,29388.35461244761,17758.646455897877,0,6857,4.9151,2238.2,130.31,235.72,113.29,92.64538755239118,3.3535441021213046
4013,29382.34608996846,17754.651064253478,0,6858,6.6346,1690.8,115.62,137.56,123.38,92.65391003153854,3.3489357465241483
4014,29379.31200030722,17753.66945768651,0,6862,5.7989999999999995,2263.5,113.48,107.54,134.6,92.68799969277825,3.3305423134916055
4015,22199.286433088975,42573.683210595074,0,6865,6.4353,1900.3,111.83,113.12,130.61,92.71356691102483,3.3167894049256574
4016,22185.277910642366,42581.68778683248,0,6866,6.2556,1796.5,113.88,156.96,122.41,92.7220893576341,3.312213167515438
4017,29395.277910642366,17763.687786832485,0,6866,6.8403,1793.5,117.94,95.204,130.64,92.7220893576341,3.312213167515438
4018,22198.269388161192,42582.692359026616,0,6867,3.0331,5209.1,127.62,409.08,130.3,92.73061183880782,3.3076409733821492
4019,29388.269388161192,17748.692359026616,0,6867,5.8676,1930.0,123.6,177.26,120.06,92.73061183880782,3.3076409733821492
4020,29392.26086563686,17762.696927171135,0,6868,5.3468,2437.3,121.74,114.9,130.1,92.73913436313887,3.303072828863151
4021,29389.243820424366,17763.70605128599,0,6870,5.4665,2329.6,119.8,119.94,129.13,92.75617957563372,3.2939487140083656
4022,29373.23529771903,17767.710607243658,0,6871,5.8682,2091.7,121.35,125.01,127.04,92.76470228096878,3.289392756343659
4023,29385.226774936204,17758.715159126372,0,6872,6.0358,1917.2,126.19,125.86,121.57,92.77322506379642,3.284840873628127
4024,29391.218252067272,17759.719706927797,0,6873,5.3042,2224.1,129.59,186.68,120.05,92.78174793272774,3.280293072202767
4025,29380.209729103666,17761.7242506416,0,6874,7.1955,1587.5,122.13,111.92,124.35,92.79027089633382,3.275749358401299
4026,29371.201206036796,17748.728790261444,0,6875,7.0105,1532.6,119.68,161.19,119.45,92.79879396320393,3.2712097385556262
4027,29378.192682858073,17754.733325781,0,6876,4.9514,2186.3,127.88,240.65,112.73,92.80731714192734,3.2666742190012883
4028,29383.184159558907,17768.737857193926,0,6877,6.3343,1767.1,121.32,147.38,120.98,92.81584044109331,3.2621428060756443
4029,29377.141540955992,17765.76045243744,0,6882,5.1237,2459.8,119.79,194.41,126.5,92.85845904400776,3.239547562558073
4030,24488.090392863418,9399.38742988702,0,6888,3.4831,5394.1,133.64,245.64,148.38,92.90960713658205,3.2125701129807567
4031,24487.090392863418,9399.78742988702,0,6888,3.4232,5534.4,129.94,246.03,150.0,92.90960713658205,3.2125701129807567
4032,24493.005127248314,9394.132057015806,0,6898,3.3777,5461.2,140.43,169.77,144.17,92.99487275168576,3.1679429841933597
4033,24492.005127248314,9394.532057015807,0,6898,3.3535,5470.6,139.96,184.16,144.15,92.99487275168576,3.1679429841933597
4034,24483.851565416142,9398.91131160107,0,6916,3.1998,5606.1,136.56,213.78,141.0,93.14843458385803,3.088688398929662
4035,24484.851565416142,9397.71131160107,0,6916,3.2712,5203.0,146.32,234.65,135.31,93.14843458385803,3.088688398929662
4036,7880.429475430393,9858.22328685504,0,6942,3.3080000000000003,3932.3,131.74,404.9,117.04,93.37052456960737,2.9767131449607405
4037,7895.4182656758585,9853.978134424668,0,6955,5.4282,2068.1,119.55,183.24,119.01,93.48173432414114,2.921865575332049
4038,7883.001144973383,9860.78650375467,0,6957,3.1675,4701.2,120.93,215.06,128.44,93.4988550266171,2.913496245329952
4039,12306.458328787707,12684.10734612339,0,6962,6.3349,2307.9,111.77,82.499,146.45,93.5416712122933,2.892653876609984
4040,12293.441196361317,12680.115650555334,0,6964,5.3483,2544.4,119.6,101.5,134.11,93.55880363868346,2.884349444666441
4041,12294.43262883832,12676.119795778352,0,6965,6.2086,2211.1,116.79,96.802,138.64,93.56737116168006,2.880204221648455
4042,24490.43262883832,9391.319795778352,0,6965,3.0567,6329.0,144.28,226.25,144.63,93.56737116168006,2.880204221648455
4043,24489.43262883832,9391.619795778352,0,6965,3.0068,6469.2,140.4,281.49,145.97,93.56737116168006,2.880204221648455
4044,29284.381204822206,21646.144568815984,0,6971,6.7899,1554.3,120.27,134.02,117.51,93.6187951777938,2.855431184016197
4045,47698.12353919845,31993.265879894334,0,7001,4.8581,3224.2,98.15100000000001,114.8,150.96,93.87646080154445,2.7341201056660793
4046,47702.1149326014,31999.26985146956,0,7002,3.8298,4373.9,104.48,165.82,148.12,93.88506739859804,2.73014853044333
4047,47703.1149326014,31999.26985146956,0,7002,3.839,4336.7,105.45,171.63,147.63,93.88506739859804,2.73014853044333
4048,47708.106324719,31995.273818589565,0,7003,4.3059,3435.9,111.12,160.76,138.79,93.89367528100047,2.726181410433128
4049,47690.09771553747,31991.27778127612,0,7004,4.1571,3448.7,114.6,256.36,134.18,93.90228446252877,2.722218723882179
4050,47700.08910504304,31992.281739550977,0,7005,4.4468,3006.0,114.92,233.46,129.88,93.91089495695996,2.7182604490208178
4051,47695.08049322193,31990.28569343591,0,7006,4.2057,3542.2,109.04,173.87,139.22,93.91950677806744,2.7143065640884743
4052,47695.07188006038,31999.289642952685,0,7007,5.1655,3372.0,101.97,108.91,161.59,93.9281199396246,2.710357047315483
4053,47703.063265544595,31999.29358812306,0,7008,3.5712,4216.1,115.48,196.26,133.95,93.93673445540117,2.7064118769430934
4054,47704.054649660815,31991.297528968793,0,7009,5.2308,2799.1,112.68,100.39,142.26,93.94535033918146,2.7024710312070965
4055,47712.04603239526,31999.301465511657,0,7010,4.2418,3860.7,106.02,145.28,149.11,93.95396760473886,2.6985344883414655
4056,47704.03741373417,31988.30539777342,0,7011,4.2168,3248.1,119.1,223.13,129.62,93.96258626583221,2.694602226580173
4057,47703.02879366376,31994.309325775837,0,7012,4.6973,3298.5,111.82,132.85,144.99,93.97120633624218,2.69067422416083
4058,47710.02017217023,31990.313249540675,0,7013,5.0529,2996.3,109.53,122.38,145.51,93.97982782976396,2.686750459322866
4059,47699.99429901341,31996.324995627376,0,7016,5.803,2561.7,105.74,119.33,148.14,94.00570098659227,2.675004372624244
4060,47697.98567168978,31998.328902659545,0,7017,4.9169,3195.5,108.12,112.91,148.45,94.01432831021884,2.6710973404569813
4061,47701.97704287419,31991.33280556296,0,7018,4.6610000000000005,3233.2,108.12,142.62,143.33,94.02295712580963,2.667194437040962
4062,47705.96841255286,32003.336704359375,0,7019,4.281000000000001,3585.3,110.43,176.49,142.03,94.03158744714528,2.6632956406228914
4063,47710.959780712015,31987.340599070565,0,7020,5.0115,3258.3,104.78,97.79899999999999,154.02,94.04021928798466,2.6594009294349235
4064,47691.95114733788,31989.344489718293,0,7021,4.9637,2600.0,113.23,189.2,129.92,94.04885266211568,2.655510281709212
4065,47704.94251241669,32002.348376324313,0,7022,4.8835,3120.1,108.57,170.1,145.07,94.0574875833081,2.6516236756851868
4066,47700.93387593467,32002.352258910403,0,7023,5.0149,3207.8,104.19,107.22,152.42,94.06612406533168,2.6477410895950015
4067,47707.92523787804,31994.35613749832,0,7024,5.1836,2844.9,110.15,117.16,143.49,94.07476212196707,2.643862501679905
4068,47697.916598233016,31997.360012109828,0,7025,5.6762,2610.5,106.67,104.71,146.98,94.08340176698403,2.6399878901720513
4069,47690.907956985844,31991.36388276669,0,7026,5.1327,2768.7,108.38,102.0,140.36,94.0920430141523,2.636117233309051
4070,47711.89931412273,31998.367749490673,0,7027,5.0624,2783.1,109.58,161.53,139.0,94.1006858772671,2.6322505093285145
4071,47687.89066962993,32003.37161230354,0,7028,5.4091,2594.2,102.7,108.5,142.18,94.10933037006907,2.628387696457139
4072,47703.88202349363,32011.375471227053,0,7029,4.8769,2917.1,109.0,138.35,138.98,94.117976506368,2.6245287729452684
4073,47692.873375700095,31997.379326282986,0,7030,4.9359,2837.9,109.04,118.82,137.85,94.1266242999045,2.6206737170159613
4074,47705.86472623552,32001.383177493088,0,7031,5.2263,3000.2,104.99,90.62,150.92,94.13527376447746,2.6168225069122855
4075,47715.85607508615,32000.387024879135,0,7032,5.8870000000000005,2514.1,108.78,71.432,147.26,94.14392491385297,2.6129751208663947
4076,47646.84742223821,31995.390868462884,0,7033,4.9108,3634.4,111.71,165.94,160.32,94.15257776179351,2.609131537117719
4077,47611.8387676779,31964.394708266103,0,7034,5.063,3390.5,107.45,152.03,155.33,94.16123232209793,2.6052917338984116
4078,47681.83011139148,31993.39854431055,0,7035,4.7303,3843.2,101.24,97.035,164.11,94.16988860852507,2.601455689449722
4079,47705.82145336516,32002.402376618003,0,7036,4.8105,3287.1,104.9,84.426,149.56,94.1785466348374,2.5976233819965273
4080,47694.812793585166,31995.406205210213,0,7037,4.9365,3185.9,102.22,92.611,150.5,94.18720641483014,2.593794789787353
4081,47691.80413203774,31992.41003010895,0,7038,4.8215,2696.2,108.85,157.78,131.04,94.19586796226577,2.589969891050714
4082,47708.79546870908,32000.413851335976,0,7039,5.1533,2836.0,106.4,130.28,143.64,94.20453129091766,2.586148664024222
4083,47708.78680358543,32012.417668913055,0,7040,4.907,2960.0,108.34,96.13600000000001,141.2,94.21319641457012,2.582331086945487
4084,47710.77813665301,31992.42148286195,0,7041,4.3428,3527.2,109.11,163.46,142.74,94.2218633469929,2.5785171380484826
4085,47693.76946789804,31989.425293204433,0,7042,5.2641,2774.1,107.98,124.89,143.45,94.2305321019594,2.574706795569
4086,47685.760797306764,31995.429099962257,0,7043,5.0919,2898.7,106.91,113.57,144.07,94.23920269323571,2.570900037742831
4087,47705.752124865394,31992.43290315719,0,7044,5.2508,2911.0,107.26,136.49,147.99,94.24787513460615,2.5670968428094056
4088,47704.74345056016,31994.436702811003,0,7045,4.4207,3817.9,105.17,146.28,153.38,94.25654943983682,2.5632971889972396
4089,47703.73477437729,31993.44049894545,0,7046,5.1839,2952.5,105.23,125.07,148.4,94.26522562270839,2.5595010545494006
4090,47695.726096303,31995.444291582302,0,7047,5.2587,2845.4,104.39,160.93,146.77,94.27390369699788,2.5557084176980425
4091,47693.71741632353,31992.44808074332,0,7048,4.3531,3771.7,99.973,163.18,151.78,94.28258367646413,2.551919256677138
4092,47704.70873442509,31989.45186645027,0,7049,6.1119,2244.6,104.74,93.681,142.3,94.29126557490599,2.548133549729755
4093,47716.700050593936,31996.455648724917,0,7050,4.771,3226.0,105.4,119.97,146.87,94.29994940606412,2.5443512750825903
4094,47689.69136481626,31986.45942758902,0,7051,5.1893,2747.3,105.74,116.05,141.72,94.30863518374463,2.5405724109805305
4095,47698.68267707829,32008.463203064348,0,7052,5.5177,2815.1,107.97,129.46,150.21,94.31732292170636,2.5367969356520916
4096,47711.673987366274,31993.46697517266,0,7053,5.1445,2874.3,106.41,109.04,144.74,94.32601263372635,2.5330248273367033
4097,47698.665295666426,31988.47074393573,0,7054,5.6269,2726.8,105.15,91.89200000000001,150.5,94.33470433357434,2.5292560642701574
4098,47696.656601964976,31990.47450937531,0,7055,4.5249,3664.0,96.527,108.58,154.91,94.34339803502371,2.5254906246882456
4099,47691.647906248145,31992.478271513173,0,7056,4.4264,3107.1,111.16,174.02,133.11,94.35209375185514,2.5217284868249408
4100,47704.63920850215,31993.48203037108,0,7057,4.5906,3302.2,107.6,153.6,143.65,94.36079149784564,2.5179696289196727
4101,47715.630508713235,32001.4857859708,0,7058,5.6054,2713.7,106.7,104.78,149.36,94.36949128676133,2.514214029200957
4102,47699.62180686762,31993.489538334085,0,7059,5.5289,2469.7,111.98,110.75,137.46,94.37819313238288,2.5104616659155
4103,47706.61310295152,31995.49328748271,0,7060,5.031000000000001,2901.2,104.31,141.41,143.57,94.38689704847275,2.5067125172899978
4104,47703.60439695118,32000.497033438434,0,7061,5.5536,2587.0,109.46,112.26,142.85,94.39560304881525,2.5029665615656995
4105,47708.59568885282,31990.500776223027,0,7062,5.6547,2430.9,108.02,114.58,139.8,94.40431114717649,2.49922377697294
4106,47701.586978642656,31992.504515858243,0,7063,5.0106,2746.5,110.22,118.44,136.44,94.4130213573444,2.495484141754787
4107,45121.47354746969,25465.552854426016,0,7076,7.9401,1296.0,116.31,94.411,118.2,94.52645253030641,2.4471455739858357
4108,45114.45606270806,25459.56024726163,0,7078,6.6286,1878.5,113.21,81.444,131.5,94.54393729194271,2.4397527383716806
4109,45101.43856861768,25463.567628892662,0,7080,5.0566,2570.0,123.99,164.65,127.31,94.56143138231346,2.4323711073393497
4110,45110.42981803979,25475.57131556087,0,7081,5.428,2461.0,115.19,176.57,133.07,94.5701819602109,2.4286844391299383
